Date,rstar (filtered),g (filtered),z (filtered),output gap (filtered),,All results are output from the Stage 3 model.,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap,,Date,rstar (smoothed),g (smoothed),z (smoothed),output gap (smoothed)
1969-01-01,8.37175868817003,3.74150611563978,0.276062616577037,5.21273009252354,,,,,,,,,,,,,,,,1969-01-01,2.1652623877504,1.51989919701104,0.275532594563837,,-1.53215868817003,,1969-01-01,7.53350676873612,3.43894561732862,0.0924769630508438,4.66218806100437
1969-04-01,8.28724357293096,3.69935516650535,0.282751755126304,5.01168738670492,,,,,,,,,,,,,,,,1969-04-01,2.16345910497606,1.51812165729296,0.274386161658571,,0.311356427069041,,1969-04-01,7.51316050267934,3.43351643065038,0.083878117392307,4.33870488831735
1969-07-01,8.29535998356723,3.70705916576126,0.274198612223455,4.64239272056261,,,,,,,,,,,,,,,,1969-07-01,2.16349569564001,1.51682468010215,0.273263485388975,,1.07564001643277,,1969-07-01,7.49586911279929,3.42873640611764,0.076929521199014,3.87666587689398
1969-10-01,8.07008574324083,3.62579216976282,0.22476609977894,3.87671137488212,,,,,,,,,,,,,,,,1969-10-01,2.13780935049195,1.51596323499226,0.272143549316491,,1.26241425675917,,1969-10-01,7.48158235701228,3.42399614972853,0.0728995106481767,3.06656522367484
1970-01-01,7.95872946268801,3.59206541204105,0.186386201345167,3.03933792622058,,,,,,,,,,,,,,,,1970-01-01,2.1282457434305,1.51605245723158,0.271032169181863,,1.06277053731199,,1970-01-01,7.47379128747932,3.42068021451645,0.0722833067549685,2.25597765850682
1970-04-01,7.92662344016209,3.58126392710221,0.177651927116338,2.36437266683834,,,,,,,,,,,,,,,,1970-04-01,2.13166217475684,1.51660108518162,0.269935146263965,,0.331476559837909,,1970-04-01,7.46854258703274,3.41790344003991,0.0730428611465962,1.57905478643443
1970-07-01,7.99895740256411,3.62301495800195,0.159646960115824,1.90713398759374,,,,,,,,,,,,,,,,1970-07-01,2.14553304349355,1.51735202589581,0.268861367526957,,-0.989357402564115,,1970-07-01,7.46372040350726,3.41522304421358,0.0740203928402901,1.0945683773798
1970-10-01,7.72966290675367,3.48541348160071,0.188088108058667,1.42664052257419,,,,,,,,,,,,,,,,1970-10-01,2.13563696007082,1.51839707928811,0.267788628006576,,-1.95916290675367,,1970-10-01,7.46026651549125,3.41204151056365,0.0774505586452243,0.485275497009866
1971-01-01,8.144432897049,3.65727136172827,0.231000049210314,1.56771110749094,,,,,,,,,,,,,,,,1971-01-01,2.16933019764705,1.52004994149861,0.266775428934745,,-4.126832897049,,1971-01-01,7.45986835867497,3.41082384681965,0.0796871257299885,0.670354274466831
1971-04-01,8.00036341843857,3.60495479749688,0.200130707239204,1.65616403569288,,,,,,,,,,,,,,,,1971-04-01,2.16705593781062,1.52065980561833,0.265782342455992,,-3.25366341843857,,1971-04-01,7.4510967224579,3.40662143006795,0.080008482477891,0.688522777246021
1971-07-01,7.8618704408969,3.58119094826581,0.113056836046643,1.588745639693,,,,,,,,,,,,,,,,1971-07-01,2.15442504389171,1.52193815594065,0.264820771325731,,-2.1662704408969,,1971-07-01,7.44740097391248,3.40342462929702,0.0832298220362952,0.75210270005357
1971-10-01,7.533361560557,3.51590975703168,-0.0741996536546476,1.12798317138447,,,,,,,,,,,,,,,,1971-10-01,2.13343243758157,1.52356840922281,0.263895193583066,,-2.666361560557,,1971-10-01,7.44662455799898,3.40069118470333,0.0883679057855171,0.797004737181283
1972-01-01,7.74758398654592,3.58430522404146,-0.00796814268022504,1.51094482375026,,,,,,,,,,,,,,,,1972-01-01,2.13526528407377,1.525243850116,0.263030904280663,,-4.05948398654592,,1972-01-01,7.44572501072675,3.39873392045695,0.0917033954157414,1.23918232794756
1972-04-01,7.82080586076623,3.66190298412446,-0.102648675151819,1.78876049434109,,,,,,,,,,,,,,,,1972-04-01,2.15358833699503,1.52585083760181,0.262225880889105,,-3.36080586076623,,1972-04-01,7.43606842060151,3.3950911018681,0.0899289659038623,1.89709216096878
1972-07-01,7.70770396404401,3.6269934273736,-0.140214904494619,2.09616101320171,,,,,,,,,,,,,,,,1972-07-01,2.14739815675729,1.52569315004827,0.261466253283549,,-2.79940396404401,,1972-07-01,7.42024261480108,3.38981259816203,0.0855245397287437,2.38055773906081
1972-10-01,7.72230178381524,3.66282817531628,-0.203154637564322,2.30539162248078,,,,,,,,,,,,,,,,1972-10-01,2.16340050768526,1.52529308358705,0.260768023452544,,-2.36230178381524,,1972-10-01,7.40215702653285,3.38473566289225,0.0784241867237808,2.97770106578071
1973-01-01,7.90976078054262,3.75675240292338,-0.218924494930677,2.76703533540842,,,,,,,,,,,,,,,,1973-01-01,2.21320014090737,1.52386479073094,0.260131043225007,,-1.08836078054262,,1973-01-01,7.37578215122891,3.37840520000909,0.0657468711486038,3.63489979687495
1973-04-01,8.00137756679382,3.74482345011138,-0.101496398091322,3.3175313197371,,,,,,,,,,,,,,,,1973-04-01,2.21828795386345,1.52155648694612,0.259529759127815,,0.236622433206183,,1973-04-01,7.34267623007265,3.37013652701407,0.0505323181778272,3.79902705049551
1973-07-01,7.77733260339396,3.63783964512194,-0.0940548042043281,3.05585710932326,,,,,,,,,,,,,,,,1973-07-01,2.17650999032422,1.51964648434088,0.25894502125612,,3.48026739660604,,1973-07-01,7.31317987355931,3.36221124036284,0.0381843265276041,3.39966586117168
1973-10-01,7.90109402698396,3.67824318122101,-0.0577166637431339,2.72354352451976,,,,,,,,,,,,,,,,1973-10-01,2.18018122420119,1.51840420089307,0.258380649877833,,2.74360597301604,,1973-10-01,7.28933902835517,3.35612322100674,0.0275164530791245,2.93239922065584
1974-01-01,7.77723483076784,3.58603755084391,0.0179343737678318,2.13759571362004,,,,,,,,,,,,,,,,1974-01-01,2.15818904958644,1.5172391239383,0.257810572942721,,2.13816516923216,,1974-01-01,7.26622872037609,3.34943655196493,0.0188744470674165,1.98392639090821
